X_georeferenced,Y_georeferenced,Z_georeferenced,ID
84108.1817955276,431810.079810022,-1.25,7015
84112.4207338087,431820.702210022,-0.061875000000005,7016
84112.4269636985,431815.152210022,-0.066111111111099,7017
84131.3917955276,431809.907378193,-0.066111111111692,7018
84125.4617955276,431809.838889729,-0.083333333333341,7019
84124.9117955276,431809.838889729,-0.083333333333341,7020
84121.6217955276,431809.907378193,-0.066111111111129,7021
84119.3667955276,431809.907378193,-0.066111111111112,7022
84120.3667955276,431809.838889729,-0.083333333333333,7023
84118.1117955276,431809.838889729,-0.083333333333333,7024
84114.9417955276,431809.838889729,-0.083333333333333,7025
84126.2217955276,431809.907378193,-0.066111111111112,7026
84129.1367955276,431809.907378193,-0.066111111111129,7027
84127.8817955276,431809.838889729,-0.083333333333341,7028
84130.1367955276,431809.838889729,-0.083333333333341,7029
84133.7917955276,431809.838889729,-0.083333333333341,7030
84134.5617955276,431838.85720011,-0.05,7031
84125.4617955276,431838.85720011,-0.05,7032
84124.7517955276,431838.664710022,0,7033
84115.1017955276,431810.072310022,1.23,7034
84117.6867955276,431810.072310022,1.23,7035
84120.6417955276,431810.072310022,1.23,7036
84120.6417955276,431810.072310022,4.23,7037
84117.6867955276,431810.072310022,4.23,7038
84115.1017955276,431810.072310022,4.23,7039
84125.4617955276,431838.817219935,-0.05,7040
84134.6392955276,431838.607210022,0,7041
84134.8317955276,431838.02720011,0,7042
84127.4500455276,431838.613219935,0.047,7043
84127.4500455276,431838.613219935,0.047,7044
84126.6535455276,431838.613219935,0.047,7045
84126.6535455276,431838.613219935,0.047,7046
84127.4500455276,431838.613219935,0.8635,7047
84127.4500455276,431838.613219935,0.8635,7048
84126.6535455276,431838.613219935,0.8635,7049
84126.6535455276,431838.613219935,0.8635,7050
84126.2217955276,431838.613219935,2.48,7051
84126.2217955276,431838.613219935,2.48,7052
84127.8817955276,431838.613219935,-0.02,7053
84127.8817955276,431838.613219935,-0.02,7054
84126.2217955276,431838.613219935,0.047,7055
84126.2217955276,431838.613219935,0.047,7056
84127.8817955276,431838.613219935,2.413,7057
84127.8817955276,431838.613219935,2.413,7058
84127.0517955276,431838.613219935,2.48,7059
84127.0517955276,431838.613219935,2.48,7060
84127.0517955276,431838.613219935,-0.02,7061
84127.0517955276,431838.613219935,-0.02,7062
84127.0517955276,431838.613219935,0.047,7063
84127.0517955276,431838.613219935,0.047,7064
84126.2217955276,431838.613219935,0.83,7065
84126.2217955276,431838.613219935,0.83,7066
84127.8817955276,431838.613219935,0.83,7067
84127.8817955276,431838.613219935,0.83,7068
84127.0852955276,431838.613219935,0.83,7069
84127.0852955276,431838.613219935,0.83,7070
84126.2887955276,431838.613219935,0.83,7071
84126.2887955276,431838.613219935,0.83,7072
84127.0517955276,431838.613219935,0.83,7073
84127.0517955276,431838.613219935,0.83,7074
84129.6367955276,431838.612210022,0.047,7075
84129.6367955276,431838.612210022,0.047,7076
84129.6367955276,431838.612210022,0.8635,7077
84129.6367955276,431838.612210022,0.8635,7078
84129.1367955276,431838.612210022,2.48,7079
84129.1367955276,431838.612210022,2.48,7080
84130.1367955276,431838.612210022,-0.02,7081
84130.1367955276,431838.612210022,-0.02,7082
84129.1367955276,431838.612210022,0.047,7083
84129.1367955276,431838.612210022,0.047,7084
84130.1367955276,431838.612210022,2.413,7085
84130.1367955276,431838.612210022,2.413,7086
84129.1367955276,431838.612210022,0.83,7087
84129.1367955276,431838.612210022,0.83,7088
84130.1367955276,431838.612210022,0.83,7089
84130.1367955276,431838.612210022,0.83,7090
84129.2037955276,431838.612210022,0.83,7091
84129.2037955276,431838.612210022,0.83,7092
84129.6367955276,431838.670710022,0.933500000000005,7093
84131.8085455276,431838.612210022,0.047,7094
84131.8085455276,431838.612210022,0.047,7095
84132.5917955276,431838.612210022,0.047,7096
84132.5917955276,431838.612210022,0.047,7097
84133.3750455276,431838.612210022,0.047,7098
84133.3750455276,431838.612210022,0.047,7099
84131.8085455276,431838.612210022,0.8635,7100
84131.8085455276,431838.612210022,0.8635,7101
84132.5917955276,431838.612210022,0.8635,7102
84132.5917955276,431838.612210022,0.8635,7103
84133.3750455276,431838.612210022,0.8635,7104
84133.3750455276,431838.612210022,0.8635,7105
84133.7917955276,431838.612210022,2.48,7106
84133.7917955276,431838.612210022,2.48,7107
84131.3917955276,431838.612210022,-0.02,7108
84131.3917955276,431838.612210022,-0.02,7109
84133.7917955276,431838.612210022,0.047,7110
84133.7917955276,431838.612210022,0.047,7111
84131.3917955276,431838.612210022,2.413,7112
84131.3917955276,431838.612210022,2.413,7113
84132.1917955276,431838.612210022,2.48,7114
84132.1917955276,431838.612210022,2.48,7115
84132.1917955276,431838.612210022,-0.02,7116
84132.1917955276,431838.612210022,-0.02,7117
84132.1917955276,431838.612210022,0.047,7118
84132.1917955276,431838.612210022,0.047,7119
84132.9917955276,431838.612210022,2.48,7120
84132.9917955276,431838.612210022,2.48,7121
84132.9917955276,431838.612210022,-0.02,7122
84132.9917955276,431838.612210022,-0.02,7123
84132.9917955276,431838.612210022,0.047,7124
84132.9917955276,431838.612210022,0.047,7125
84133.7917955276,431838.612210022,0.83,7126
84133.7917955276,431838.612210022,0.83,7127
84131.3917955276,431838.612210022,0.83,7128
84131.3917955276,431838.612210022,0.83,7129
84132.1582955275,431838.612210022,0.83,7130
84132.1582955275,431838.612210022,0.83,7131
84132.9582955276,431838.612210022,0.83,7132
84132.9582955276,431838.612210022,0.83,7133
84133.7247955276,431838.612210022,0.83,7134
84133.7247955276,431838.612210022,0.83,7135
84132.1917955276,431838.612210022,0.83,7136
84132.1917955276,431838.612210022,0.83,7137
84132.9917955276,431838.612210022,0.83,7138
84132.9917955276,431838.612210022,0.83,7139
84131.8085455276,431838.670710022,0.933500000000005,7140
84132.5917955276,431838.670710022,0.933500000000005,7141
84133.3750455276,431838.670710022,0.933500000000005,7142
84134.8077955275,431835.412210022,2.48,7143
84114.0592905713,431810.242210022,0,7144
84114.0592905713,431810.291210022,0,7145
84127.4500455276,431838.671719935,0.933500000000005,7146
84126.6535455276,431838.671719935,0.933500000000005,7147
84131.2917955276,431838.85720011,-0.05,7148
84129.0367955276,431838.85720011,-0.05,7149
84126.1717955276,431838.69720011,-0.05,7150
84127.9317955276,431838.69720011,-0.05,7151
84130.1867955275,431838.69720011,-0.05,7152
84129.0867955276,431838.69720011,-0.05,7153
84133.8417955276,431838.69720011,-0.05,7154
84131.3417955275,431838.69720011,-0.05,7155
84134.6717955276,431837.97720011,0,7156
84130.2367955276,431838.85720011,2.48,7157
84127.9817955276,431838.85720011,2.48,7158
84133.8917955276,431838.85720011,2.48,7159
84131.3917955276,431838.813271741,-0.06187500000058,7160
84125.4617955276,431838.875530315,-0.083333333333341,7161
84124.9117955276,431838.875530315,-0.083333333333341,7162
84126.2217955276,431838.813271741,-0.061875000000001,7163
84129.1367955276,431838.813271741,-0.061875000000018,7164
84127.8817955276,431838.875530315,-0.083333333333341,7165
84130.1367955276,431838.875530315,-0.083333333333341,7166
84133.7917955276,431838.875530315,-0.083333333333341,7167
84124.1017955276,431830.643210022,-0.09,7168
84125.4017955276,431830.643210022,-0.09,7169
84125.4017955276,431830.643210022,-0.09,7170
84124.1017955276,431830.643210022,-0.09,7171
84131.6817520493,431815.425123497,-0.07,7172
84131.6817520493,431815.425123497,-0.09,7173
84131.5747316978,431833.023635132,-0.07,7174
84131.5747316978,431833.023635132,-0.09,7175
84131.6817520493,431815.425123497,-0.07,7176
84131.6817520493,431815.425123497,-0.09,7177
84117.8218390058,431815.425123497,-0.07,7178
84117.8218390058,431815.425123497,-0.09,7179
84117.8218390058,431815.425123497,-0.07,7180
84117.8218390058,431815.425123497,-0.09,7181
84131.5747316978,431833.023635132,-0.07,7182
84131.5747316978,431833.023635132,-0.09,7183
84117.9288593573,431833.023635132,-0.07,7184
84117.9288593573,431833.023635132,-0.09,7185
84117.9288593573,431833.023635132,-0.07,7186
84117.9288593573,431833.023635132,-0.09,7187
84124.7517955276,431823.482957187,-0.07,7188
84124.7517955276,431823.482957187,-0.09,7189
84124.7517955276,431823.463585022,-0.07,7190
84124.7517955276,431823.463585022,-0.09,7191
84121.3517955276,431829.568710022,-0.09,7192
84113.3620455276,431810.282210022,0,7193
84119.9942955276,431810.282210022,0,7194
84117.7692955276,431810.282210022,0,7195
84115.5492955276,431810.282210022,0,7196
84123.9002955276,431829.343710022,-0.09,7197
84112.8767955276,431810.269710022,0,7198
84112.8642955276,431810.338460022,0,7199
84112.8705455276,431810.325960022,0,7200
84116.0645955276,431825.999410022,-0.07,7201
84116.0645955276,431825.999410022,-0.09,7202
84124.5107954804,431822.634210022,0,7203
84124.5107954804,431822.634210022,0,7204
84136.0805455276,431811.419710022,0,7205
84112.6267955276,431810.407219935,-1.01,7206
84112.9267955276,431838.60720011,-1.01,7207
84136.7267955276,431810.407219935,-1.25,7208
84112.3267955276,431810.257219935,-1.25,7209
84136.8767955276,431810.407219935,-1.75,7210
84112.3267955276,431810.107219935,-1.75,7211
84112.9267955276,431813.802210022,-1.01,7212
84115.1217955276,431810.407219935,-1.01,7213
84134.1817955276,431813.802210022,-1.01,7214
84134.3817955276,431810.407219935,-1.01,7215
84134.1817955276,431834.912210022,-1.01,7216
84134.3817955276,431838.30720011,-1.01,7217
84112.8017955276,431810.282210022,2.597,7218
84112.4207338087,431831.902210022,-0.061874999999059,7219
84112.4269636985,431825.302210022,-0.066111111110153,7220
84112.4207338087,431828.407210022,-0.061874999999041,7221
84137.1375621421,431809.857219935,-1.25,7222
84137.1875621421,431809.807219935,-1.25,7223
84115.7117955276,431809.901148303,-0.061875000000207,7224
84121.6217955276,431809.901148303,-0.061874999998712,7225
84119.3667955276,431809.901148303,-0.061874999998694,7226
84123.2817955276,431809.838889729,-0.083333333332943,7227
84137.0828572464,431831.902210022,-0.061874999999059,7228
84137.0766273567,431825.302210022,-0.066111111110153,7229
84137.0828572464,431828.407210022,-0.061874999999042,7230
84112.3767955276,431809.807219935,-1.25,7231
84120.0947955276,431828.239210022,-0.09,7232
84121.2447955276,431831.723210022,-0.09,7233
84121.2447955276,431833.943210022,-0.09,7234
84121.2447955276,431836.163210022,-0.09,7235
84121.2447955276,431838.393210022,-0.09,7236
84112.8017955276,431810.282210022,-0.09,7237
84112.7337955276,431828.159210022,0,7238
84112.6267955276,431828.29091426,-0.09,7239
84112.6267955276,431827.968710022,-0.09,7240
84112.6392955276,431827.981210022,-0.09,7241
84112.8282955276,431827.956210022,-0.09,7242
84112.8282955276,431828.239210022,-0.09,7243
84112.7337955276,431829.407210022,-0.09,7244
84112.2467955276,431810.022810022,1.3,7245
84109.6542873643,431810.022810022,1.3,7246
84112.8017955276,431810.282210022,-6,7247
84134.5117955276,431812.135214978,0.067,7248
84134.5117955276,431812.135214978,6.067,7249
84134.5117955276,431813.483210022,2.48,7250
84134.5117955276,431813.483210022,8.48,7251
84134.5117955276,431810.787219935,0,7252
84134.5117955276,431810.787219935,6,7253
84134.5117955276,431813.483210022,0.067,7254
84134.5117955276,431813.483210022,6.067,7255
84134.5117955276,431810.787219935,2.413,7256
84134.5117955276,431810.787219935,8.413,7257
84112.8017955276,431810.282210022,-6,7258
84112.8017955276,431810.225210022,0,7259
84135.0920455276,431813.597210022,0.067,7260
84135.0920455276,431813.597210022,6.067,7261
84112.8017955276,431810.225210022,0,7262
84135.8060455276,431813.597210022,0.067,7263
84135.8060455276,431813.597210022,6.067,7264
84112.7682955275,431810.339210022,-0.748,7265
84136.1967955276,431813.597210022,2.48,7266
84136.1967955276,431813.597210022,8.48,7267
84112.7682955275,431810.339210022,-0.747,7268
84134.7017955276,431813.597210022,0,7269
84134.7017955276,431813.597210022,6,7270
84136.1967955276,431813.597210022,0.067,7271
84136.1967955276,431813.597210022,6.067,7272
84134.7017955276,431813.597210022,2.413,7273
84134.7017955276,431813.597210022,8.413,7274
84112.7682955275,431810.339210022,-0.747,7275
84135.4487955276,431813.597210022,2.48,7276
84135.4487955276,431813.597210022,8.48,7277
84112.7682955275,431810.339210022,-0.748,7278
84135.4487955276,431813.597210022,0,7279
84135.4487955276,431813.597210022,6,7280
84135.4487955276,431813.597210022,0.067,7281
84135.4487955276,431813.597210022,6.067,7282
84134.5567955276,431812.7457125,0.187,7283
84134.6567955276,431811.524717457,0.187,7284
84112.8017955276,431810.282210022,-6,7285
84134.5117955276,431836.579205066,0.067,7286
84134.5117955276,431836.579205066,6.067,7287
84134.5117955276,431835.231210022,2.48,7288
84134.5117955276,431835.231210022,8.48,7289
84134.5117955276,431837.92720011,0,7290
84134.5117955276,431837.92720011,6,7291
84134.5117955276,431835.231210022,0.067,7292
84134.5117955276,431835.231210022,6.067,7293
84134.5117955276,431837.92720011,2.413,7294
84134.5117955276,431837.92720011,8.413,7295
84112.8017955276,431810.282210022,-6,7296
84135.0920455276,431835.117210022,0.067,7297
84135.0920455276,431835.117210022,6.067,7298
84135.8060455276,431835.117210022,0.067,7299
84135.8060455276,431835.117210022,6.067,7300
84136.1967955276,431835.117210022,2.48,7301
84136.1967955276,431835.117210022,8.48,7302
84134.7017955276,431835.117210022,0,7303
84134.7017955276,431835.117210022,6,7304
84136.1967955276,431835.117210022,0.067,7305
84136.1967955276,431835.117210022,6.067,7306
84134.7017955276,431835.117210022,2.413,7307
84134.7017955276,431835.117210022,8.413,7308
84135.4487955276,431835.117210022,2.48,7309
84135.4487955276,431835.117210022,8.48,7310
84135.4487955276,431835.117210022,0,7311
84135.4487955276,431835.117210022,6,7312
84135.4487955276,431835.117210022,0.067,7313
84135.4487955276,431835.117210022,6.067,7314
84134.5567955276,431835.968707544,0.187,7315
84134.6567955276,431837.189702588,0.187,7316
84112.8017955276,431810.282210022,-6,7317
84114.9917955276,431836.579205066,0.067,7318
84114.9917955276,431836.579205066,6.067,7319
84114.9917955276,431835.231210022,2.48,7320
84114.9917955276,431835.231210022,8.48,7321
84114.9917955276,431837.92720011,0,7322
84114.9917955276,431837.92720011,6,7323
84114.9917955276,431835.231210022,0.067,7324
84114.9917955276,431835.231210022,6.067,7325
84114.9917955276,431837.92720011,2.413,7326
84114.9917955276,431837.92720011,8.413,7327
84112.8017955276,431810.282210022,-6,7328
84114.4115455276,431835.117210022,0.067,7329
84114.4115455276,431835.117210022,6.067,7330
84113.6975455276,431835.117210022,0.067,7331
84113.6975455276,431835.117210022,6.067,7332
84113.3067955276,431835.117210022,2.48,7333
84113.3067955276,431835.117210022,8.48,7334
84114.8017955276,431835.117210022,0,7335
84114.8017955276,431835.117210022,6,7336
84113.3067955276,431835.117210022,0.067,7337
84113.3067955276,431835.117210022,6.067,7338
84114.8017955276,431835.117210022,2.413,7339
84114.8017955276,431835.117210022,8.413,7340
84114.0547955276,431835.117210022,2.48,7341
84114.0547955276,431835.117210022,8.48,7342
84114.0547955276,431835.117210022,0,7343
84114.0547955276,431835.117210022,6,7344
84114.0547955276,431835.117210022,0.067,7345
84114.0547955276,431835.117210022,6.067,7346
84114.9467955276,431835.968707544,0.187,7347
84114.8467955276,431837.189702588,0.187,7348
84112.8017955276,431810.282210022,0.246,7349
84112.8017955276,431810.282210022,0.246,7350
84112.8017955276,431810.282210022,0.246,7351
84112.8017955276,431810.282210022,0.246,7352
84112.8017955276,431810.282210022,0.246,7353
84112.8017955276,431810.282210022,0.246,7354
84112.8017955276,431810.282210022,0.246,7355
84112.8017955276,431810.282210022,0.246,7356
84112.8017955276,431810.282210022,9.796,7357
84124.7517955276,431823.991210022,6.592,7358
84124.7517955276,431823.991210022,9.592,7359
84112.3767955276,431813.352210022,0,7360
84112.3767955276,431813.352210022,0,7361
84136.1967955276,431813.544710022,2.48,7362
84113.5492955276,431810.072310022,-1.24,7363
84114.3917955275,431810.072310022,-1.24,7364
84134.6392955276,431813.602219935,2.48,7365
84136.1967955276,431813.544710022,2.48,7366
84113.5492955276,431810.072310022,-1.24,7367
84114.3917955275,431810.072310022,-1.24,7368
84134.6392955276,431813.602219935,2.48,7369
84136.1967955276,431835.169710022,2.48,7370
84113.5492955276,431810.072310022,-1.24,7371
84114.3917955275,431810.072310022,-1.24,7372
84134.6392955276,431835.11220011,2.48,7373
84136.1967955276,431835.169710022,2.48,7374
84113.5492955276,431810.072310022,-1.24,7375
84114.3917955275,431810.072310022,-1.24,7376
84134.6392955276,431835.11220011,2.48,7377
84113.3067955276,431835.169710022,2.48,7378
84113.5492955276,431810.072310022,-1.24,7379
84114.3917955275,431810.072310022,-1.24,7380
84114.8642955276,431835.11220011,2.48,7381
84113.3067955276,431813.544710022,2.48,7382
84113.5492955276,431810.072310022,-1.24,7383
84114.3917955275,431810.072310022,-1.24,7384
84114.8642955276,431813.602219935,2.48,7385
84113.3067955276,431813.544710022,2.48,7386
84113.5492955276,431810.072310022,-1.24,7387
84114.3917955275,431810.072310022,-1.24,7388
84114.8642955276,431813.602219935,2.48,7389
84136.1967955276,431813.544710022,-0.52,7390
84113.5492955276,431810.072310022,-1.24,7391
84114.3917955275,431810.072310022,-1.24,7392
84134.6392955276,431813.602210022,-0.52,7393
84136.1967955276,431835.169710022,-0.52,7394
84113.5492955276,431810.072310022,-1.24,7395
84114.3917955275,431810.072310022,-1.24,7396
84134.6392955276,431835.112210022,-0.52,7397
84113.3067955276,431835.169710022,-0.52,7398
84113.5492955276,431810.072310022,-1.24,7399
84114.3917955275,431810.072310022,-1.24,7400
84114.8642955276,431835.112210022,-0.52,7401
84113.3067955276,431813.544710022,-0.52,7402
84113.5492955276,431810.072310022,-1.24,7403
84114.3917955275,431810.072310022,-1.24,7404
84114.8642955276,431813.602210022,-0.52,7405
84112.6267955276,431835.169710022,2.62,7406
84114.8642955276,431835.169710022,2.62,7407
84124.0417955276,431838.875530315,-0.083333333333333,7408
84120.3117955276,431838.875530315,-0.083333333333333,7409
84119.4217955276,431838.875530315,-0.083333333333333,7410
84115.7117955276,431838.875530315,-0.083333333333341,7411
84118.1117955276,431838.875530315,-0.083333333333333,7412
84114.9417955276,431838.875530315,-0.083333333333333,7413
84135.9192955276,431837.049710022,2.721,7414
84135.9192955276,431811.664710022,2.721,7415
84134.5817955276,431810.027210022,-0.108,7416
84113.9892955276,431824.612210022,0.018,7417
84113.9892955276,431824.612210022,0.018,7418
84131.3417955275,431819.112210022,-0.09,7419
84131.4317955276,431818.622210022,1.04280104551435E-12,7420
84131.3417955275,431819.112210022,-0.09,7421
84131.4317955276,431818.622210022,1.03846957699716E-12,7422
84118.1617955276,431818.132210022,-0.09,7423
84118.0717955276,431818.622210022,1.04280104551435E-12,7424
84118.1617955276,431818.132210022,-0.09,7425
84118.0717955276,431818.622210022,1.03846957699716E-12,7426
84124.7517955276,431809.977210022,9.11509999999941,7427
84112.8017955276,431810.282210022,-9,7428
84124.7517955276,431838.737210022,9.11509999999941,7429
84112.8017955276,431810.282210022,-9,7430
84114.8917955276,431809.697210022,0,7431
84120.4217955275,431820.915210022,0,7432
84129.0817955276,431820.915210022,0,7433
84129.0817955276,431820.915210022,1.04280104551435E-12,7434
84129.0817955276,431820.915210022,1.03846957699716E-12,7435
84120.4217955275,431820.915210022,1.04280104551435E-12,7436
84120.4217955275,431820.915210022,1.03846957699716E-12,7437
84129.2087955276,431826.045210022,0,7438
84129.2087955276,431826.045210022,0,7439
84129.2087955276,431826.045210022,0,7440
84120.2947955276,431826.045210022,0,7441
84120.2947955276,431826.045210022,0,7442
84112.6267955276,431824.107210022,0,7443
84113.5017955276,431812.962960022,0.02,7444
84113.5017955276,431812.962960022,0.02,7445
84124.2672853623,431824.816076185,0.015,7446
84112.7337955276,431816.812210022,-0.09,7447
84112.7337955276,431819.257210022,-0.09,7448
84112.7337955276,431822.362210022,-0.09,7449
84123.1717955276,431810.022810022,1.32,7450
84119.3467955276,431810.022810022,1.32,7451
84116.5717955276,431810.022810022,1.32,7452
84112.7337955276,431826.962210022,-0.09,7453
84114.7467955276,431810.022810022,1.32,7454
84111.9717955276,431810.022810022,1.32,7455
84118.5717955276,431810.022810022,1.32,7456
84112.7337955276,431829.407210022,-0.09,7457
84112.3017955276,431810.022810022,1.32,7458
84116.1267955276,431810.022810022,1.32,7459
84109.5267955276,431810.022810022,1.32,7460
84112.7337955276,431833.562210022,-0.09,7461
84111.9717955276,431810.022810022,1.32,7462
84108.1467955276,431810.022810022,1.32,7463
84105.3717955276,431810.022810022,1.32,7464
84118.1117955276,431838.500210022,-0.09,7465
84114.5567955276,431810.022810022,1.32,7466
84117.1417955276,431810.022810022,1.32,7467
84111.6017955276,431810.022810022,1.32,7468
84121.7417955276,431810.022810022,1.32,7469
84124.3267955275,431810.022810022,1.32,7470
84127.2817955276,431810.022810022,1.32,7471
84120.3667955276,431838.500210022,-0.09,7472
84112.3017955276,431810.022810022,1.32,7473
84114.8867955276,431810.022810022,1.32,7474
84109.3467955276,431810.022810022,1.32,7475
84119.4867955276,431810.022810022,1.32,7476
84122.0717955276,431810.022810022,1.32,7477
84125.0267955276,431810.022810022,1.32,7478
84123.2817955276,431838.500210022,-0.09,7479
84111.9717955276,431810.022810022,1.32,7480
84109.3867955276,431810.022810022,1.32,7481
84106.4317955276,431810.022810022,1.32,7482
84116.5717955276,431810.022810022,1.32,7483
84119.1567955276,431810.022810022,1.32,7484
84122.1117955276,431810.022810022,1.32,7485
84127.8817955276,431838.500210022,-0.09,7486
84114.5567955276,431810.022810022,1.32,7487
84111.9717955276,431810.022810022,1.32,7488
84117.5117955276,431810.022810022,1.32,7489
84130.1367955276,431838.500210022,-0.09,7490
84112.3017955276,431810.022810022,1.32,7491
84109.7167955276,431810.022810022,1.32,7492
84115.2567955276,431810.022810022,1.32,7493
84133.7917955276,431838.500210022,-0.09,7494
84106.0617955275,431810.022810022,1.32,7495
84108.6467955276,431810.022810022,1.32,7496
84111.6017955276,431810.022810022,1.32,7497
84136.7697955276,431831.902210022,-0.09,7498
84136.7697955276,431828.407210022,-0.09,7499
84136.7697955276,431825.302210022,-0.09,7500
84136.7697955276,431820.702210022,-0.09,7501
84136.7697955276,431818.257210022,-0.09,7502
84136.7697955276,431815.152210022,-0.09,7503
84131.3917955276,431810.214210022,-0.09,7504
84114.5567955276,431810.022810022,1.32,7505
84117.1417955276,431810.022810022,1.32,7506
84111.6017955276,431810.022810022,1.32,7507
84121.7417955276,431810.022810022,1.32,7508
84124.3267955275,431810.022810022,1.32,7509
84127.2817955276,431810.022810022,1.32,7510
84129.1367955276,431810.214210022,-0.09,7511
84112.3017955276,431810.022810022,1.32,7512
84114.8867955276,431810.022810022,1.32,7513
84109.3467955276,431810.022810022,1.32,7514
84119.4867955276,431810.022810022,1.32,7515
84122.0717955276,431810.022810022,1.32,7516
84125.0267955276,431810.022810022,1.32,7517
84126.2217955276,431810.214210022,-0.09,7518
84111.9717955276,431810.022810022,1.32,7519
84109.3867955276,431810.022810022,1.32,7520
84106.4317955276,431810.022810022,1.32,7521
84116.5717955276,431810.022810022,1.32,7522
84119.1567955276,431810.022810022,1.32,7523
84122.1117955276,431810.022810022,1.32,7524
84121.6217955276,431810.214210022,-0.09,7525
84114.5567955276,431810.022810022,1.32,7526
84107.3717955276,431810.022810022,1.32,7527
84104.7867955276,431810.022810022,1.32,7528
84101.8317955276,431810.022810022,1.32,7529
84111.9717955276,431810.022810022,1.32,7530
84117.5117955276,431810.022810022,1.32,7531
84119.3667955276,431810.214210022,-0.09,7532
84112.3017955276,431810.022810022,1.32,7533
84105.1167955276,431810.022810022,1.32,7534
84102.5317955276,431810.022810022,1.32,7535
84099.5767955276,431810.022810022,1.32,7536
84109.7167955276,431810.022810022,1.32,7537
84115.2567955276,431810.022810022,1.32,7538
84115.7117955276,431810.214210022,-0.09,7539
84101.4617955276,431810.022810022,1.32,7540
84098.8767955276,431810.022810022,1.32,7541
84095.9217955276,431810.022810022,1.32,7542
84106.0617955275,431810.022810022,1.32,7543
84108.6467955276,431810.022810022,1.32,7544
84111.6017955276,431810.022810022,1.32,7545
84112.7337955276,431816.812210022,-0.09,7546
84112.7337955276,431819.257210022,-0.09,7547
84112.7337955276,431823.122210022,-0.09,7548
84112.7337955276,431826.962210022,-0.09,7549
84112.7337955276,431829.407210022,-0.09,7550
84112.7337955276,431834.322210022,-0.09,7551
84118.1117955276,431838.500210022,-0.09,7552
84120.3667955276,431838.500210022,-0.09,7553
84124.0417955276,431838.500210022,-0.09,7554
84127.8817955276,431838.500210022,-0.09,7555
84130.1367955276,431838.500210022,-0.09,7556
84133.7917955276,431838.500210022,-0.09,7557
84136.7697955276,431831.902210022,-0.09,7558
84136.7697955276,431828.407210022,-0.09,7559
84136.7697955276,431824.542210022,-0.09,7560
84136.7697955276,431820.702210022,-0.09,7561
84136.7697955276,431818.257210022,-0.09,7562
84136.7697955276,431814.392210022,-0.09,7563
84131.3917955276,431810.214210022,-0.09,7564
84129.1367955276,431810.214210022,-0.09,7565
84125.4617955276,431810.214210022,-0.09,7566
84121.6217955276,431810.214210022,-0.09,7567
84119.3667955276,431810.214210022,-0.09,7568
84115.7117955276,431810.214210022,-0.09,7569
84115.7117955276,431810.214210022,-0.09,7570
84106.0617955275,431810.022810022,1.32,7571
84108.6467955276,431810.022810022,1.32,7572
84111.6017955276,431810.022810022,1.32,7573
84119.3667955276,431810.214210022,-0.09,7574
84121.6217955276,431810.214210022,-0.09,7575
84126.2217955276,431810.214210022,-0.09,7576
84129.1367955276,431810.214210022,-0.09,7577
84131.3917955276,431810.214210022,-0.09,7578
84112.7337955276,431816.812210022,-0.09,7579
84112.7337955276,431819.257210022,-0.09,7580
84112.7337955276,431822.362210022,-0.09,7581
84127.8817955276,431838.500210022,-0.09,7582
84130.1367955276,431838.500210022,-0.09,7583
84133.7917955276,431838.500210022,-0.09,7584
84136.7697955276,431831.902210022,-0.09,7585
84111.9717955276,431810.022810022,1.32,7586
84115.7967955276,431810.022810022,1.32,7587
84118.5717955276,431810.022810022,1.32,7588
84136.7697955276,431828.407210022,-0.09,7589
84108.4767955276,431810.022810022,1.32,7590
84112.3017955276,431810.022810022,1.32,7591
84115.0767955276,431810.022810022,1.32,7592
84136.7697955276,431825.302210022,-0.09,7593
84105.3717955276,431810.022810022,1.32,7594
84109.1967955276,431810.022810022,1.32,7595
84111.9717955276,431810.022810022,1.32,7596
84136.7697955276,431820.702210022,-0.09,7597
84136.7697955276,431818.257210022,-0.09,7598
84136.7697955276,431815.152210022,-0.09,7599
84120.9947955276,431823.132210022,-0.07,7600
84120.9947955276,431823.132210022,-0.09,7601
84124.6417955276,431809.697219935,-0.1,7602
84124.8117955275,431809.747219935,-0.1,7603
84124.8617955276,431809.697219935,-0.1,7604
84124.6917955276,431838.96720011,-0.1,7605
84124.6417955276,431839.01720011,-0.1,7606
84124.8117955275,431838.96720011,-0.1,7607
84124.8617955276,431839.01720011,-0.1,7608
84134.6117955276,431809.697219935,-0.1,7609
84114.8417955275,431838.96720011,-0.1,7610
84114.8917955276,431839.01720011,-0.1,7611
84134.6617955276,431838.96720011,-0.1,7612
84134.6117955276,431839.01720011,-0.1,7613
84112.3167955276,431813.572210022,-0.1,7614
84112.2167955276,431823.722210022,-0.1,7615
84112.2667955275,431823.832210022,-0.1,7616
84112.2167955276,431823.942210022,-0.1,7617
84112.2167955276,431835.142210022,-0.1,7618
84137.1867955276,431835.142210022,-0.1,7619
84137.1867955276,431823.942210022,-0.1,7620
84137.2367955276,431823.672210022,-0.1,7621
84137.1867955276,431823.722210022,-0.093,7622
84137.2867955276,431813.572210022,-0.1,7623
84114.8917955276,431809.697219935,-0.1,7624
84124.6417955276,431809.697219935,-0.1,7625
84124.8117955275,431809.747219935,-0.1,7626
84124.8617955276,431809.697219935,-0.1,7627
84124.8117955275,431838.96720011,-0.1,7628
84124.8617955276,431839.01720011,-0.1,7629
84124.6917955276,431838.96720011,-0.1,7630
